,app,category,rating,reviews,size,installs,type,price,content_rating,genres,update_year,update_month,update_day,update_weekday,last_updated,current_ver,android_ver,sentiment,sentiment_polarity,sentiment_subjectivity
467,Diabetes:M,MEDICAL,4.6,15545.0,Varies,100000.0,Free,0.0,Everyone,['Medical'],2018.0,8.0,1.0,Wednesday,2018-08-01,6.1.3,Varies,Positive,0.3179679035352112,0.5219833001756079
468,HESI A2 Pocket Prep,MEDICAL,4.3,2108.0,28.0,50000.0,Free,0.0,Everyone,['Medical'],2018.0,5.0,2.0,Wednesday,2018-05-02,4.5.1,4.4,Positive,0.37914682539682537,0.4689616402116402
469,Davis's Drug Guide,MEDICAL,3.9,272.0,6.4,50000.0,Free,0.0,Everyone,['Medical'],2017.0,12.0,11.0,Monday,2017-12-11,2.7.36,4.1,Negative,-0.10000000000000002,0.5333333333333333
470,Free Hypnosis,MEDICAL,4.2,4303.0,Varies,100000.0,Free,0.0,Everyone,['Medical'],2016.0,9.0,6.0,Tuesday,2016-09-06,Varies,Varies,Positive,0.27579490295815295,0.49427512650312644
471,Dosecast - Medication Reminder,MEDICAL,4.3,4107.0,Varies,100000.0,Free,0.0,Everyone,['Medical'],2018.0,4.0,17.0,Tuesday,2018-04-17,Varies,Varies,Positive,0.29914956069150145,0.5237338374344954
472,Anthem BC Anywhere,MEDICAL,2.6,496.0,24.0,100000.0,Free,0.0,Everyone,['Medical'],2018.0,7.0,27.0,Friday,2018-07-27,8.0.226,4.4,Negative,-0.12323348694316437,0.36789554531490015
473,High Blood Pressure Symptoms,MEDICAL,4.0,531.0,2.3,100000.0,Free,0.0,Everyone,['Medical'],2015.0,1.0,18.0,Sunday,2015-01-18,1,3,Positive,0.4063640873015873,0.5530079365079366
474,Blood Pressure(BP) Diary,MEDICAL,3.7,3596.0,8.4,1000000.0,Free,0.0,Everyone,['Medical'],2018.0,7.0,18.0,Wednesday,2018-07-18,4.0.9,4.0.3,Positive,0.08768325424575425,0.355830704018204
475,Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,4.3,123.0,86.0,10000.0,Free,0.0,Everyone,['Medical'],2018.0,6.0,1.0,Friday,2018-06-01,0.6.88,5,Positive,0.22094190098096347,0.49310152810152813
476,BELONG Beating Cancer Together,MEDICAL,4.7,623.0,20.0,50000.0,Free,0.0,Teen,['Medical'],2018.0,7.0,29.0,Sunday,2018-07-29,4.0.5,4.3,Positive,0.3411391667641668,0.4091408535158535
477,ConnectLine,MEDICAL,3.1,253.0,4.2,50000.0,Free,0.0,Everyone,['Medical'],2016.0,9.0,12.0,Monday,2016-09-12,1.3.4,2.3.3,Positive,0.13801162883082524,0.4503203268814171
478,Facebook,SOCIAL,4.1,78158306.0,Varies,1000000000.0,Free,0.0,Teen,['Social'],2018.0,8.0,3.0,Friday,2018-08-03,Varies,Varies,Negative,-0.005908715902202497,0.4608707962894027
479,Facebook Lite,SOCIAL,4.3,8606259.0,Varies,500000000.0,Free,0.0,Teen,['Social'],2018.0,8.0,1.0,Wednesday,2018-08-01,Varies,Varies,Negative,-0.0009910877556351672,0.4561272204806687
480,All Social Networks,SOCIAL,4.2,22492.0,1.5,1000000.0,Free,0.0,Everyone,['Social'],2018.0,5.0,21.0,Monday,2018-05-21,2.4.12,4,Negative,-0.10641024212715389,0.5138202177724237
481,Google+,SOCIAL,4.2,4831125.0,Varies,1000000000.0,Free,0.0,Teen,['Social'],2018.0,7.0,26.0,Thursday,2018-07-26,Varies,Varies,Positive,0.3680555555555556,0.46944444444444444
482,"Hide Something - Photo, Video",SOCIAL,4.6,225103.0,5.3,5000000.0,Free,0.0,Everyone,['Social'],2018.0,6.0,13.0,Wednesday,2018-06-13,5.1.1,4.1,Positive,0.2407102347883598,0.5127991622574956
483,Amino: Communities and Chats,SOCIAL,4.8,1259075.0,62.0,10000000.0,Free,0.0,Teen,['Social'],2018.0,7.0,20.0,Friday,2018-07-20,1.8.19179,4.0.3,Positive,0.04758960435151364,0.5375361254760332
484,Facebook Local,SOCIAL,4.2,4751.0,Varies,1000000.0,Free,0.0,Teen,['Social'],2018.0,6.0,30.0,Saturday,2018-06-30,13,4.1,Positive,0.1336416983933725,0.44045936404864977
485,HTC Social Plugin - Facebook,SOCIAL,3.6,13223.0,2.8,10000000.0,Free,0.0,Mature 17+,['Social'],2016.0,6.0,8.0,Wednesday,2016-06-08,8.0.752746,4.4,Negative,-0.05170496455042354,0.49405168905168906
486,Family GPS tracker KidControl + GPS by SMS Locator,SOCIAL,4.5,57146.0,Varies,1000000.0,Free,0.0,Everyone,['Social'],2018.0,7.0,27.0,Friday,2018-07-27,Varies,4.0.3,Positive,0.21120309658151454,0.5171229125330687
487,Badoo - Free Chat & Dating App,SOCIAL,4.3,3781770.0,Varies,100000000.0,Free,0.0,Mature 17+,['Social'],2018.0,8.0,2.0,Thursday,2018-08-02,Varies,Varies,Positive,0.14856112141826427,0.4322293942829657
488,"Free phone calls, free texting SMS on free number",SOCIAL,4.5,412725.0,35.0,10000000.0,Free,0.0,Everyone,['Social'],2018.0,7.0,31.0,Tuesday,2018-07-31,3.8.1,4.1,Positive,0.22960420173961837,0.5231201565923789
489,Blogger,SOCIAL,3.7,138026.0,2.7,5000000.0,Free,0.0,Mature 17+,['Social'],2016.0,2.0,29.0,Monday,2016-02-29,2.1.3,2.1,Positive,0.12512580694159642,0.5200550796321473
490,Bloglovin',SOCIAL,3.9,8936.0,Varies,500000.0,Free,0.0,Everyone,['Social'],2017.0,5.0,18.0,Thursday,2017-05-18,Varies,Varies,Positive,0.13395250871813372,0.46937849187849184
491,Blogaway for Android (Blogger),SOCIAL,3.7,4253.0,4.1,100000.0,Free,0.0,Teen,['Social'],2018.0,5.0,31.0,Thursday,2018-05-31,7.0.7,4.0.3,Positive,0.19725448933782266,0.3590662578162578
492,Banjo,SOCIAL,4.2,58341.0,9.3,1000000.0,Free,0.0,Everyone,['Social'],2015.0,7.0,25.0,Saturday,2015-07-25,4.6.2,2.3,Positive,0.23085021228771227,0.46412157310875257
493,Frontback - Social Photos,SOCIAL,3.8,19446.0,Varies,1000000.0,Free,0.0,Mature 17+,['Social'],2017.0,12.0,1.0,Friday,2017-12-01,3.4.5,4.0.3,Positive,0.20709648569023567,0.46163720538720543
494,Couple - Relationship App,SOCIAL,4.0,33249.0,8.4,1000000.0,Free,0.0,Everyone,['Social'],2015.0,3.0,5.0,Thursday,2015-03-05,1.8,2.3,Positive,0.30442296156254967,0.5813240288788535
495,"Dating App, Flirt & Chat : W-Match",SOCIAL,4.3,175722.0,Varies,10000000.0,Free,0.0,Mature 17+,['Social'],2018.0,7.0,23.0,Monday,2018-07-23,Varies,Varies,Positive,0.3016666666666667,0.43555555555555564
496,Amazon for Tablets,SHOPPING,4.0,141613.0,22.0,10000000.0,Free,0.0,Teen,['Shopping'],2018.0,7.0,31.0,Tuesday,2018-07-31,16.14.0.850,4.4,Positive,0.10113604797979796,0.37119065656565653
497,"AliExpress - Smarter Shopping, Better Living",SHOPPING,4.6,5916606.0,Varies,100000000.0,Free,0.0,Teen,['Shopping'],2018.0,8.0,6.0,Monday,2018-08-06,Varies,Varies,Positive,0.02044727168874895,0.6242494862040316
498,Amazon Shopping,SHOPPING,4.3,909226.0,42.0,100000000.0,Free,0.0,Teen,['Shopping'],2018.0,7.0,31.0,Tuesday,2018-07-31,16.14.0.100,4.4,Positive,0.1899473422576101,0.4570387548958978
499,Flipp - Weekly Shopping,SHOPPING,4.6,85858.0,Varies,10000000.0,Free,0.0,Everyone,['Shopping'],2018.0,7.0,30.0,Monday,2018-07-30,Varies,Varies,Positive,0.3236720779220779,0.5630284751091202
500,GS SHOP,SHOPPING,3.8,44255.0,15.0,10000000.0,Free,0.0,Everyone,['Shopping'],2018.0,8.0,3.0,Friday,2018-08-03,6.0.4,4.1,Positive,0.2330246913580247,0.35023148148148153
501,Family Dollar,SHOPPING,4.3,2588.0,21.0,1000000.0,Free,0.0,Everyone,['Shopping'],2018.0,7.0,23.0,Monday,2018-07-23,2.4,4.1,Positive,0.2407589948858331,0.44153639865036926
502,11st,SHOPPING,3.8,48732.0,20.0,10000000.0,Free,0.0,Everyone,['Shopping'],2018.0,7.0,31.0,Tuesday,2018-07-31,7.8.1,4,Positive,0.18594278406778406,0.45534044659044665
503,Flipkart Online Shopping App,SHOPPING,4.4,6012719.0,Varies,100000000.0,Free,0.0,Teen,['Shopping'],2018.0,8.0,6.0,Monday,2018-08-06,Varies,Varies,Positive,0.2915263605442177,0.47886228850514573
504,CheckPoints 🏆 Rewards App,SHOPPING,4.1,23187.0,25.0,1000000.0,Free,0.0,Everyone,['Shopping'],2018.0,6.0,21.0,Thursday,2018-06-21,4.89,4.3,Positive,0.27638016323953823,0.5184227994227995
505,Extreme Coupon Finder,SHOPPING,4.1,11798.0,Varies,1000000.0,Free,0.0,Everyone,['Shopping'],2018.0,5.0,10.0,Thursday,2018-05-10,Varies,Varies,Positive,0.07121421485260769,0.5617181594860167
506,Checkout 51: Grocery coupons,SHOPPING,4.1,52896.0,Varies,10000000.0,Free,0.0,Everyone,['Shopping'],2018.0,6.0,18.0,Monday,2018-06-18,Varies,Varies,Positive,0.12444388614031468,0.3986575505623125
507,Gyft - Mobile Gift Card Wallet,SHOPPING,4.1,9701.0,14.0,500000.0,Free,0.0,Everyone,['Shopping'],2018.0,7.0,25.0,Wednesday,2018-07-25,2.4,4.4,Negative,-0.033643552508390386,0.5253256169825719
508,"Groupon - Shop Deals, Discounts & Coupons",SHOPPING,4.6,1370749.0,Varies,50000000.0,Free,0.0,Teen,['Shopping'],2018.0,8.0,3.0,Friday,2018-08-03,Varies,Varies,Positive,0.27490153054939637,0.47595949894730377
509,"Ebates: Cash Back, Coupons, Rewards & Savings",SHOPPING,4.5,37253.0,31.0,1000000.0,Free,0.0,Everyone,['Shopping'],2018.0,8.0,3.0,Friday,2018-08-03,4.31.2,4.4,Positive,0.22538709463051565,0.41552014505961876
510,FidMe Loyalty Cards & Deals at Grocery Supermarket,SHOPPING,4.2,33758.0,Varies,1000000.0,Free,0.0,Everyone,['Shopping'],2018.0,8.0,6.0,Monday,2018-08-06,Varies,Varies,Positive,0.22026761117670207,0.4141676505312869
511,HauteLook,SHOPPING,4.1,7193.0,7.3,500000.0,Free,0.0,Everyone,['Shopping'],2018.0,7.0,13.0,Friday,2018-07-13,5.0.2,4.4,Positive,0.1720851370851371,0.4925493025493025
512,Etsy: Handmade & Vintage Goods,SHOPPING,4.3,95520.0,15.0,10000000.0,Free,0.0,Teen,['Shopping'],2018.0,8.0,3.0,Friday,2018-08-03,5.3.1,4.1,Positive,0.3054831433998101,0.5440019228160253
513,ASOS,SHOPPING,4.7,181798.0,22.0,10000000.0,Free,0.0,Everyone,['Shopping'],2018.0,7.0,30.0,Monday,2018-07-30,4.4.9,4.4,Positive,0.3035325727513227,0.5880968915343916
514,Find&Save - Local Shopping,SHOPPING,4.0,4602.0,6.2,500000.0,Free,0.0,Everyone,['Shopping'],2017.0,12.0,22.0,Friday,2017-12-22,3,4.1,Positive,0.09095987726263012,0.38212278881815626
515,Boxed Wholesale,SHOPPING,3.8,6380.0,Varies,1000000.0,Free,0.0,Everyone,['Shopping'],2018.0,8.0,2.0,Thursday,2018-08-02,Varies,Varies,Positive,0.28700849999248434,0.4857461067867318
516,FreePrints – Free Photos Delivered,PHOTOGRAPHY,4.8,109500.0,37.0,1000000.0,Free,0.0,Everyone,['Photography'],2018.0,8.0,2.0,Thursday,2018-08-02,2.18.2,4.1,Positive,0.4461811075370103,0.6266804152637486
517,Groovebook Photo Books & Gifts,PHOTOGRAPHY,4.0,21159.0,36.0,500000.0,Free,0.0,Everyone,['Photography'],2018.0,1.0,31.0,Wednesday,2018-01-31,2.1.9,4.0.3,Positive,0.1639216068452763,0.5067545042492522
518,Google Photos,PHOTOGRAPHY,4.5,10858556.0,Varies,1000000000.0,Free,0.0,Everyone,['Photography'],2018.0,8.0,6.0,Monday,2018-08-06,Varies,Varies,Positive,0.1870211671841937,0.5093049769655145
519,HD Camera - Best Cam with filters & panorama,PHOTOGRAPHY,4.5,38953.0,9.7,5000000.0,Free,0.0,Everyone,['Photography'],2018.0,7.0,26.0,Thursday,2018-07-26,2.2.4,4.2,Positive,0.22337962962962962,0.5875
520,"Face Filter, Selfie Editor - Sweet Camera",PHOTOGRAPHY,4.7,142634.0,22.0,10000000.0,Free,0.0,Everyone,['Photography'],2018.0,7.0,6.0,Friday,2018-07-06,1.5.1,4.4,Positive,0.19428104575163396,0.5888655462184874
521,Adobe Photoshop Express:Photo Editor Collage Maker,PHOTOGRAPHY,4.2,914804.0,Varies,50000000.0,Free,0.0,Everyone,['Photography'],2018.0,7.0,22.0,Sunday,2018-07-22,5.0.508,4.4,Positive,0.14782279942279938,0.4457649531024531
522,HD Camera - Quick Snap Photo & Video,PHOTOGRAPHY,4.5,21841.0,7.7,1000000.0,Free,0.0,Everyone,['Photography'],2018.0,7.0,24.0,Tuesday,2018-07-24,1.6.4,4.2,Positive,0.45568627450980387,0.5777731092436975
523,B612 - Beauty & Filter Camera,PHOTOGRAPHY,4.4,5282578.0,Varies,100000000.0,Free,0.0,Everyone,['Photography'],2018.0,7.0,30.0,Monday,2018-07-30,7.6.5,4.3,Positive,0.0825077072811448,0.5219242424242424
524,HD Camera,PHOTOGRAPHY,4.3,49680.0,8.7,5000000.0,Free,0.0,Everyone,['Photography'],2018.0,7.0,11.0,Wednesday,2018-07-11,1.8.5,4.2,Neutral,0.0,0.0
525,Garden Photo Frames - Garden Photo Editor,PHOTOGRAPHY,4.4,1864.0,13.0,500000.0,Free,0.0,Everyone,['Photography'],2018.0,5.0,3.0,Thursday,2018-05-03,22,4.0.3,Positive,0.3458771929824561,0.5014473684210526
526,BeautyPlus - Easy Photo Editor & Selfie Camera,PHOTOGRAPHY,4.4,3158047.0,53.0,100000000.0,Free,0.0,Everyone,['Photography'],2018.0,7.0,31.0,Tuesday,2018-07-31,6.9.31,4.1,Positive,0.3,0.30000000000000004
527,DSLR Camera Hd Ultra Professional,PHOTOGRAPHY,4.2,4410.0,4.5,1000000.0,Free,0.0,Everyone,['Photography'],2018.0,6.0,27.0,Wednesday,2018-06-27,4.1,4.0.3,Positive,0.07011574074074073,0.5045293209876544
528,"Candy selfie - photo editor, live filter camera",PHOTOGRAPHY,4.4,53421.0,26.0,10000000.0,Free,0.0,Everyone,['Photography'],2018.0,8.0,6.0,Monday,2018-08-06,2.74.685,4.0.3,Positive,0.34007738095238094,0.4500138888888889
529,Blur Image Background Editor (Blur Photo Editor),PHOTOGRAPHY,4.4,62421.0,9.6,5000000.0,Free,0.0,Everyone,['Photography'],2018.0,7.0,28.0,Saturday,2018-07-28,2.4,4.1,Positive,0.23310994560994563,0.530530303030303
530,Flickr,PHOTOGRAPHY,4.3,251951.0,16.0,10000000.0,Free,0.0,Mature 17+,['Photography'],2018.0,7.0,11.0,Wednesday,2018-07-11,4.7.3,4.4,Positive,0.18068286651619983,0.43255436040692447
531,"Cymera Camera- Photo Editor, Filter,Collage,Layout",PHOTOGRAPHY,4.4,2418135.0,Varies,100000000.0,Free,0.0,Everyone,['Photography'],2018.0,7.0,12.0,Thursday,2018-07-12,Varies,Varies,Positive,0.4320949074074074,0.48040343915343914
532,"Candy Camera - selfie, beauty camera, photo editor",PHOTOGRAPHY,4.4,3368649.0,Varies,100000000.0,Free,0.0,Everyone,['Photography'],2018.0,7.0,16.0,Monday,2018-07-16,4.47,4.0.3,Positive,0.20138190513190515,0.5427670477670478
533,Blur Image Background,PHOTOGRAPHY,3.9,129272.0,11.0,10000000.0,Free,0.0,Everyone,['Photography'],2018.0,7.0,30.0,Monday,2018-07-30,1.32,4.1,Positive,0.311099537037037,0.6092592592592593
534,HD Camera Ultra,PHOTOGRAPHY,4.3,462152.0,1.5,10000000.0,Free,0.0,Everyone,['Photography'],2015.0,10.0,17.0,Saturday,2015-10-17,2.3.1,Varies,Positive,0.15469866870710122,0.5695181114814052
535,Cameringo Lite. Filters Camera,PHOTOGRAPHY,4.2,140917.0,5.7,10000000.0,Free,0.0,Everyone,['Photography'],2018.0,6.0,11.0,Monday,2018-06-11,2.2.93,4,Positive,0.7702690972222223,0.5333333333333333
536,HD Camera Pro for Android,PHOTOGRAPHY,4.1,49211.0,1.9,1000000.0,Free,0.0,Everyone,['Photography'],2017.0,1.0,19.0,Thursday,2017-01-19,1.5.5,2.1,Positive,0.07683823529411767,0.6097689075630253
537,HD Camera for Android,PHOTOGRAPHY,4.1,351254.0,4.0,10000000.0,Free,0.0,Everyone,['Photography'],2018.0,6.0,29.0,Friday,2018-06-29,4.6,4.2,Positive,0.3751584201388889,0.5464318783068783
538,GoPro (formerly Capture),PHOTOGRAPHY,4.0,157506.0,47.0,10000000.0,Free,0.0,Everyone,['Photography'],2018.0,5.0,24.0,Thursday,2018-05-24,4.5.2,5,Negative,-0.007790556830735392,0.4620191285278281
539,Beauty Makeup Snappy Collage Photo Editor - Lidow,PHOTOGRAPHY,4.5,420973.0,Varies,10000000.0,Free,0.0,Everyone,['Photography'],2018.0,8.0,2.0,Thursday,2018-08-02,Varies,Varies,Positive,0.1532142857142857,0.4769047619047619
540,"High-Speed Camera (GIF,Burst)",PHOTOGRAPHY,4.1,78140.0,10.0,5000000.0,Free,0.0,Everyone,['Photography'],2018.0,2.0,11.0,Sunday,2018-02-11,5.5.2,4.0.3,Positive,0.36185897435897435,0.411996336996337
541,EyeEm - Camera & Photo Filter,PHOTOGRAPHY,4.2,215343.0,44.0,10000000.0,Free,0.0,Everyone,['Photography'],2018.0,7.0,14.0,Saturday,2018-07-14,6.4.3,4.0.3,Positive,0.3380653936903937,0.586203964953965
542,FilterGrid - Cam&Photo Editor,PHOTOGRAPHY,4.6,126337.0,9.6,1000000.0,Free,0.0,Everyone,['Photography'],2017.0,3.0,15.0,Wednesday,2017-03-15,2.0.5,4,Positive,0.09263994537208824,0.529429069607641
543,Color Touch Effects,PHOTOGRAPHY,3.8,167652.0,12.0,10000000.0,Free,0.0,Everyone,['Photography'],2018.0,4.0,23.0,Monday,2018-04-23,4.5,4.1,Positive,0.11572042084377611,0.44570958646616543
544,Font Studio- Photo Texts Image,PHOTOGRAPHY,4.2,197295.0,24.0,10000000.0,Free,0.0,Everyone,['Photography'],2017.0,6.0,23.0,Friday,2017-06-23,4.0.7,4,Positive,0.08145920868347338,0.5220456932773109
545,Add Text To Photo,PHOTOGRAPHY,4.1,21578.0,1.6,1000000.0,Free,0.0,Everyone,['Photography'],2017.0,9.0,8.0,Friday,2017-09-08,1.1.3,2.3,Positive,0.22970324746060042,0.4007626922823001
546,Free Sports TV,SPORTS,4.3,1802.0,9.8,100000.0,Free,0.0,Everyone,['Sports'],2018.0,6.0,21.0,Thursday,2018-06-21,1.4,4.0.3,Positive,0.16731858265191596,0.5141263962375073
547,"FIFA - Tournaments, Soccer News & Live Scores",SPORTS,4.2,342909.0,6.0,10000000.0,Free,0.0,Everyone,['Sports'],2018.0,8.0,3.0,Friday,2018-08-03,4.3.1,4.4,Positive,0.06825822325822326,0.44277674486007823
548,Football Live Scores,SPORTS,4.5,107724.0,6.5,5000000.0,Free,0.0,Everyone,['Sports'],2018.0,7.0,31.0,Tuesday,2018-07-31,1004,4,Positive,0.4050258891435362,0.5309547152194212
549,BeSoccer - Soccer Live Score,SPORTS,4.5,152780.0,Varies,10000000.0,Free,0.0,Everyone,['Sports'],2018.0,7.0,18.0,Wednesday,2018-07-18,Varies,Varies,Positive,0.3365783889313301,0.39316293183940243
550,"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91031.0,Varies,5000000.0,Free,0.0,Everyone,['Sports'],2018.0,8.0,4.0,Saturday,2018-08-04,Varies,5,Positive,0.16294705099282564,0.4730494938681558
551,BBC Sport,SPORTS,4.2,18678.0,Varies,1000000.0,Free,0.0,Everyone,['Sports'],2018.0,4.0,25.0,Wednesday,2018-04-25,Varies,Varies,Positive,0.14940030127530127,0.44371021996022
552,All Football - Latest News & Videos,SPORTS,4.6,152867.0,17.0,10000000.0,Free,0.0,Everyone,['Sports'],2018.0,8.0,3.0,Friday,2018-08-03,3.0.5,4.1,Positive,0.43206329477813854,0.5105386453823954
553,Eurosport,SPORTS,4.0,121003.0,Varies,10000000.0,Free,0.0,Everyone,['Sports'],2018.0,8.0,6.0,Monday,2018-08-06,Varies,Varies,Positive,0.04904455741626794,0.4273702722715881
554,"All Football GO- Live Score, Games",SPORTS,4.6,1981.0,10.0,100000.0,Free,0.0,Everyone,['Sports'],2018.0,6.0,21.0,Thursday,2018-06-21,2.9.9go,4.1,Positive,0.5265151515151515,0.5140277777777779
555,Championat,SPORTS,4.3,36490.0,Varies,1000000.0,Free,0.0,Everyone,['Sports'],2018.0,7.0,25.0,Wednesday,2018-07-25,Varies,Varies,Positive,0.19844806447410612,0.3673677799823633
556,Goal Live Scores,SPORTS,4.4,232423.0,35.0,5000000.0,Free,0.0,Everyone,['Sports'],2018.0,6.0,11.0,Monday,2018-06-11,4.2.2,4.0.3,Positive,0.17692905844155843,0.5138371392496393
557,"Hole19: Golf GPS App, Rangefinder & Scorecard",SPORTS,4.4,6106.0,Varies,100000.0,Free,0.0,Everyone,['Sports'],2018.0,8.0,1.0,Wednesday,2018-08-01,Varies,Varies,Positive,0.4436382623224729,0.6068640350877192
558,CBS Sports Fantasy,SPORTS,4.0,43611.0,27.0,1000000.0,Free,0.0,Everyone,['Sports'],2018.0,6.0,27.0,Wednesday,2018-06-27,3.17+3,5,Positive,0.26856567569635753,0.4737644436792164
559,Golf Channel,SPORTS,4.1,19230.0,88.0,1000000.0,Free,0.0,Everyone,['Sports'],2018.0,5.0,30.0,Wednesday,2018-05-30,4.5.19.56,4.1,Negative,-0.025728535353535364,0.4610644841269841
560,"GolfNow: Tee Time Deals at Golf Courses, Golf GPS",SPORTS,4.5,26102.0,Varies,1000000.0,Free,0.0,Everyone,['Sports'],2018.0,5.0,3.0,Thursday,2018-05-03,Varies,Varies,Positive,0.1683002897862067,0.5041837396278186
561,Golf GPS by SwingxSwing,SPORTS,4.6,37167.0,Varies,1000000.0,Free,0.0,Everyone,['Sports'],2018.0,7.0,30.0,Monday,2018-07-30,Varies,4.4,Positive,0.2046785506160506,0.4576765171556838
562,Golfshot: Golf GPS + Tee Times,SPORTS,4.3,7543.0,25.0,500000.0,Free,0.0,Everyone,['Sports'],2018.0,7.0,11.0,Wednesday,2018-07-11,1.31,4.1,Positive,0.34424886363636364,0.4648870791245791
563,Golf GPS Rangefinder: Golf Pad,SPORTS,4.6,13098.0,Varies,1000000.0,Free,0.0,Everyone,['Sports'],2018.0,7.0,28.0,Saturday,2018-07-28,Varies,Varies,Positive,0.2726327684661018,0.5649432511932512
564,GolfLogix GPS + Putt Breaks,SPORTS,4.0,11085.0,61.0,1000000.0,Free,0.0,Everyone,['Sports'],2018.0,6.0,21.0,Thursday,2018-06-21,8.9.3,4.0.3,Negative,-0.07843205020288353,0.4526742085075418
565,Golfshot Plus: Golf GPS,SPORTS,4.1,3387.0,25.0,50000.0,Paid,29.99,Everyone,['Sports'],2018.0,7.0,11.0,Wednesday,2018-07-11,4.18,4.1,Positive,0.3861793695887446,0.4753117784992785
566,FanDuel: Daily Fantasy Sports,SPORTS,4.6,29673.0,57.0,1000000.0,Free,0.0,Mature 17+,['Sports'],2018.0,8.0,6.0,Monday,2018-08-06,2.46.1,5,Positive,0.28708349731077004,0.4659878000787092
567,DraftKings - Daily Fantasy Sports,SPORTS,4.5,50017.0,41.0,1000000.0,Free,0.0,Adults only 18+,['Sports'],2018.0,7.0,24.0,Tuesday,2018-07-24,3.21.324,4.4,Positive,0.2984002267573696,0.5148565759637188
568,Fantasy Football Manager (FPL),SPORTS,4.4,63650.0,4.6,1000000.0,Free,0.0,Everyone,['Sports'],2018.0,8.0,3.0,Friday,2018-08-03,7.0.2,4.1,Positive,0.29987097869450813,0.5221638655462185
569,Fantasy Football,SPORTS,3.5,50179.0,23.0,1000000.0,Free,0.0,Everyone,['Sports'],2018.0,8.0,2.0,Thursday,2018-08-02,2.5.7.1,5,Positive,0.04270754708254708,0.4166514966514966
570,"FOX Sports: Live Streaming, Scores & News",SPORTS,4.0,28895.0,82.0,5000000.0,Free,0.0,Teen,['Sports'],2018.0,8.0,2.0,Thursday,2018-08-02,4.4.15,5,Positive,0.3132563003775125,0.520679012345679
571,850 Sports News Digest,SPORTS,4.6,539.0,Varies,10000.0,Free,0.0,Everyone,['Sports'],2016.0,8.0,23.0,Tuesday,2016-08-23,Varies,Varies,Positive,0.5428597480561766,0.6924202606002057
572,365Scores - Live Scores,SPORTS,4.6,666521.0,25.0,10000000.0,Free,0.0,Everyone,['Sports'],2018.0,7.0,29.0,Sunday,2018-07-29,5.5.9,4.1,Positive,0.4383116883116883,0.6396103896103896
573,Cricbuzz - Live Cricket Scores & News,SPORTS,4.5,838765.0,Varies,50000000.0,Free,0.0,Everyone,['Sports'],2018.0,5.0,18.0,Friday,2018-05-18,Varies,Varies,Positive,0.09701201393635603,0.5658186185159869
574,Fantasy Football & NFL News,SPORTS,4.5,2943.0,8.1,100000.0,Free,0.0,Everyone,['Sports'],2018.0,5.0,15.0,Tuesday,2018-05-15,6.1.3,2.3.3,Positive,0.4212411580793934,0.5673918102594574
575,"Expedia Hotels, Flights & Car Rental Travel Deals",TRAVEL_AND_LOCAL,4.1,136626.0,14.0,10000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,8.0,6.0,Monday,2018-08-06,18.30,5,Positive,0.10374652777777778,0.4928353174603174
576,Hopper - Watch & Book Flights,TRAVEL_AND_LOCAL,4.4,52029.0,Varies,5000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,6.0,29.0,Friday,2018-06-29,Varies,5,Positive,0.1780442098098064,0.47613748369461667
577,CityMaps2Go Plan Trips Travel Guide Offline Maps,TRAVEL_AND_LOCAL,4.3,64713.0,58.0,1000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,6.0,9.0,Saturday,2018-06-09,10.9.8 (Play),5,Positive,0.31709577922077925,0.5213652146464647
578,Hotels.com: Book Hotel Rooms & Find Vacation Deals,TRAVEL_AND_LOCAL,4.5,260121.0,Varies,10000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,4.0,Wednesday,2018-07-04,Varies,Varies,Positive,0.09855861483093625,0.5255077131862846
579,Booking.com Travel Deals,TRAVEL_AND_LOCAL,4.7,1830388.0,Varies,100000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,8.0,6.0,Monday,2018-08-06,Varies,Varies,Positive,0.020538375919473478,0.4020950594121326
580,Hostelworld: Hostels & Cheap Hotels Travel App,TRAVEL_AND_LOCAL,4.4,17878.0,28.0,1000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,16.0,Monday,2018-07-16,6.7.1,4.1,Positive,0.2910943857207955,0.5833216157276307
581,Google Trips - Travel Planner,TRAVEL_AND_LOCAL,4.1,26871.0,Varies,5000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,26.0,Thursday,2018-07-26,1.10.0.205086730,4.1,Positive,0.3,0.0
582,Airbnb,TRAVEL_AND_LOCAL,4.4,359403.0,Varies,10000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,8.0,2.0,Thursday,2018-08-02,Varies,Varies,Positive,0.09736205614821686,0.4716456104411461
583,GPS Map Free,TRAVEL_AND_LOCAL,4.0,33782.0,7.6,5000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,11.0,Wednesday,2018-07-11,4.6,4,Positive,0.7,0.6000000000000001
